block_off	str_off	speaker	text	english
0x26acb	0x486	ライド	俺が想像してたより、ずっとデカイ国だなぁ。\nもっと、小ぢんまりした国だと思っていたぜ。	This place is way bigger than I\npictured. I figured it'd be some\nlittle cramped kingdom.
0x26acb	0x4d0	レイナ	部屋を用意してくれたって言ってたわよね。\nそこに行って、待ってましょうよ。	They said a room was prepared for us.\nLet's head there and wait.
0x26acb	0x50f	ファーニス	城内も、ちょっと探検して行こうね。	Let's explore the castle a bit on\nour way.
0x26acb	0x537	ライド	ちょっと、城内を見物に行こうぜ。\nグリーク王も自由にしていいって、言ってくれた事だしさっ。	Let's go check out the castle.\nGreek said we could roam freely,\nso why not?
0x26acb	0x583	ファーニス	そうそう。\n私、２階にあったテラスに行ってみたいなぁ。\n風が、気持ちよさそうじゃん。	Yeah! I want to see that terrace\nup on the second floor.\nThe breeze looks lovely up there.
0x26acb	0x5d1	ファーニス	ちょっと、疲れちゃった。\n宴が始まるまで、お部屋で待ってよぉ。	I'm a little tired.\nLet's wait in our room\ntill the feast begins.
0x26acb	0x611	ライド	俺も疲れてきたなぁ。\nこの時間なら、宴会が始まるまで一寝入り出来るぜ。	I'm worn out too.\nWe've got time for a nap\nbefore the feast starts.
0x26acb	0x65c	ファーニス	・・・寝なきゃよかった。\nいい夢見てたのに、頭がガンガ	...I shouldn't have slept.\nIt was such a nice dream,\nbut now my head is pound
0x26acb	0x68c		するよぉ。	ing.
0x26acb	0x69b	レイナ	こんな形で、敵に遭遇するとはね。\n・・・パーシャ様に、言った方がいいかしら。\n一度、謁見室に行きましょう。	To run into the enemy like this...\n...Maybe we should tell {PASHA}.\nLet's head to the audience hall.
0x26acb	0x6fa	レイナ	地下に急ぎましょう。	Let's hurry underground.
0x26acb	0x718	ファーニス	エルフの国に住んでいるカーネル様以外の神官竜、見るの始めてぇ。\nドキドキしちゃうね。	My first {PRIEST DRAGON} besides\n{KARNEL} in the {ELF} land!\nMy heart's racing.
0x26acb	0x75b	レイナ	城の地下に、神官竜が住んでる洞窟があるなんて凄いわね。	A cave where a {PRIEST DRAGON}\nlives, deep below the castle...\nAmazing.
0x26acb	0x78d	ファーニス	でも、しょっちゅう地震なんか起されたら、たまったものじゃないよ。	But if it keeps setting off\nquakes all the time,\nthat's no fun at all.
0x26ff9	0x12	ライド	水が、豊富なわけだぜ。	And water? Plenty of it.
0x26ff9	0x33	ファーニス	ふわぁぁぁぁぁっ。\nライランドの水って、キレイなんだぁ。	Whoaaaa.\n{RYLAND}'s water is so clean!
0x26ff9	0x65	レイナ	じゃあ、早く地上に戻りましょう。	Then let's hurry back up top.
0x26ff9	0x8a	ファーニス	パーシャ様が、待ってるしね。	Lady {PASHA}'s waiting on us, too.
0x26ff9	0xaa	ファーニス	２階の謁見室に行くんでしょう。\nお話って、何だろう。	We're off to the audience hall\non the second floor, right?\nWonder what it's about.
0x26ff9	0xde	レイナ	・・・さぁ？\nとにかく、グリーク王が待っているわ。早く行きましょう。	...Who knows?\nAnyway, King {GREEK} is waiting.\nLet's get going.
0x26ff9	0x11b	ファーニス	確か、南へ向うんだよね。\n南って何があるの、ナッツちゃん。	We head south, right?\nWhat's down south, {NUTTS}?
0x26ff9	0x14f	ナッツ	南には、バナークって言う大きな森が広がってるの。\n迷う様な森じゃないけどね。	To the south lies a great forest\ncalled {BARDAL}.\nIt's not a forest you'd get lost in.
0x26ff9	0x195	ナッツ	まずは、ドワーフ族を探した方がよいのでは？\n確か、バナークの森の東に住んでいるはずなんだけど。	Maybe we should look for the\n{DWARF} folk first?\nThey live east of {BARDAL} forest,\nif I recall right.
0x26ff9	0x1e0	ファーニス	ドワーフ族かぁ。\n・・・あんまり、気が進まないなぁ。	{DWARF} folk, huh.\n...I'm not too keen on that.
0x26ff9	0x21a	ナッツ	ここのドワーフ族は友好的って話だし、言葉も通じるから安心だと思うよ。	The {DWARF} folk here are friendly,\nand we can speak with them,\nso there's nothing to fear.
0x26ff9	0x256	ライド	言葉が通じるってのは、助かるよなぁ。	{RYLAND}\nBeing able to talk to them\nsure is a relief.
0x26ff9	0x280	ライド	・・・全滅！？\nドワーフって、そんなヤワな種族じゃないはずだぜ。	...Wiped out!?\nDWARVES aren't such a soft race.
0x26ff9	0x2bc	レイナ	何が起ったのか、調べてみましょう。ドワーフ族の消息が、わかるかもしれない。	Let's find out what happened.\nMaybe we'll learn where the\nDWARVES went.
0x26ff9	0x2f9	レイナ	ドワーフ族の死体が１体もないから、どこかに逃げ伸びた可能性が高いわ。	There's not one {DWARF} corpse here.\nGood chance they fled somewhere.
0x26ff9	0x334	ライド	アンデットの品質実験に使われるとは、ドワーフもいい迷惑だなぁ。	Used as test subjects for undead\nquality... rough deal for Dwarves.
0x26ff9	0x370	ライド	ドワーフのおっさんは、西の方角とか言っていたな。	That {DWARF} geezer said something\nabout the west.
0x26ff9	0x39b	ナッツ	確か、大きな扉があるはずよ。\n私は入った事ないから、中がどうなっているかわからないけどね。	There should be a big door.\nI've never been inside, so I don't\nknow what it's like in there.
0x26ff9	0x3e3	レイナ	まずは、族長のクレイボーンさんに話を聞きましょう。	First, let's go hear what the chief,\n{CLAYBOURNE}, has to say.
0x26ff9	0x40d	ファーニス	へへっ。\nあのおっちゃん面白そうだから、私も好きだよ。	Heheh.\nThat old guy seems fun, so I\nlike him too.
0x26ff9	0x441	ファーニス	クレイボーンのおっちゃんが、外に出るなって言ってたよ。	Old man {CLAYBOURNE} said not to\ngo outside.
0x26ff9	0x46c	レイナ	あの死人使いが出たら、すぐ連絡が入るって言ってたわ。\nおとなしく洞窟で待ってた方がいいわよ。	He said we'd get word the moment\nthat necromancer shows up.\nBetter to wait quietly in the cave.
0x26ff9	0x4ba	レイナ	あの死人使いが出たわよ。\n新しい被害が出る前に、破壊されたドワーフの国に戻りましょう。	That necromancer has shown up.\nLet's get back to the ruined {DWARF}\nland before there's more harm.
0x26ff9	0x509	ライド	俺のグレートソードで、叩っ斬ってやるぜ。	I'll cut him down with my\ngreatsword.
0x26ff9	0x537	ライド	・・・まぁ。\n気を落すな、ウォーリック。\n奴も、これで本望ってもんだぜ。	...Well. Don't take it hard, {WARRICK}.\nHe got what he wanted in the end.
0x26ff9	0x576	ファーニス	安全になった事、クレイボーンのおっちゃんに教えてあげなきゃ。\n洞窟に戻ろっ。	We gotta tell old {CLAYBOURNE} it's\nsafe now.\nBack to the cave!
0x26ff9	0x5b5	ライド	そのナイフ・・・とんでもない物なのかもしれないな。\n敵側は俺達の事を、完全にマークしてるぜ。	That knife... might be something\nhuge.\nThe enemy's got us completely marked.
0x26ff9	0x608	レイナ	そうね。\n早くそのナイフを、パディッシュ様に渡した方がいいわね。	Right.\nBest we get that knife to {PADDISH}\nsoon.
0x26ff9	0x63b	レイナ	もう、パディッシュ様の近くまで来たのかしら？	Are we near {PADDISH} already, I\nwonder?
0x26ff9	0x661	ファーニス	まだまだ、ある様な気がするなぁ。	Feels like there's still a long way\nto go.
0x26ff9	0x687	ライド	この迷宮をぬけると、パディッシュ様って神官竜がいる森なんだろ。	Past this maze is the forest where\nthat\npriest dragon {PADDISH} lives, right?
0x26ff9	0x6b6	ファーニス	でも、この迷宮・・・とっても広いみたいよ。\nそれに、リッチもいるって言うしね。	But this maze... it's really huge.\nAnd they say a {LICH} is here too.
0x26ff9	0x6fd	レイナ	リッチが仕掛けたトラップにしては、簡素な物ねぇ。\nもっと強力でも、おかしくないはずなのに。	Simple traps for a {LICH} to set.\nYou'd expect far deadlier ones.
0x26ff9	0x747	ファーニス	侵入者を殺す気が、ないのかもしれないねぇ。	Maybe it's got no will to kill\nthe intruders.
0x26ff9	0x775	レイナ	まだまだ奥が深そうね。	Looks like it runs deep still.
0x26ff9	0x793	ファーニス	早くゴールが見えないかなぁ。	I hope the goal comes into view soon.
0x27506	0x12	ファーニス	ドキドキするよ。\nリッチに会わない様にしなくちゃね。	My heart's pounding.\nWe've got to avoid running into\nthe {LICH}.
0x27506	0x44	ライド	もし、見つかったら芸でもして、見逃してもらうかぁ。	If we get caught, maybe I'll do\na little trick and they'll let\nus go.
0x27506	0x75	ファーニス	リッチって、不老不死の完全版なんでしょう。\nきっと、恐ろしい姿をしてるんだろうなぁ。	A {LICH} is the perfected form of\nthe undeathless, right?\nIt must look truly horrifying.
0x27506	0xbe	ナッツ	大丈夫ですよ。\n醜い者が、皆、敵とは限りませんからねぇ。	Don't worry.\nNot everyone who's ugly is an\nenemy, you know.
0x27506	0xfa	ライド	リッチかぁ。\n元、人間なんだろう。\n何で、好き好んで化物になんかなったんだろう。	A {LICH}, huh.\nIt used to be human.\nWhy would anyone choose to\nbecome a monster?
0x27506	0x142	ファーニス	人生に、嫌気がさしたのかなぁ。\nそれとも、さとりを開いたのかな。	Maybe it grew sick of life.\nOr maybe it found\nenlightenment.
0x27506	0x17f	ライド	リッチ・・・マージス。\nなかなかの迫力、出してるじゃん。	The {LICH}{...} {MARGIS}.\nQuite an imposing presence,\nI'll give it that.
0x27506	0x1bb	ファーニス	やっぱり、見つかったね。\nでも、フローディーテの森は近いみたいだよ。	We got spotted after all.\nBut {FRODITE FOREST} seems to be\nclose now.
0x27506	0x1ec	ファーニス	森に抜ける鍵は、やっぱりマージスが持ってるんだろうなぁ。\n扉の左側にあった扉が、マージスの部屋でしょう。	{MARGIS} must hold the key that\nleads out to the forest.\nThe door left of the door must\nbe {MARGIS}'s room.
0x27506	0x240	ライド	なぁ、ファーニス。\nチョロッと忍び込んで、鍵を取って来いよ。	Hey, {FURNIS}.\nSneak in real quick and grab\nthe key, would you.
0x27506	0x274	ファーニス	そんな事したら、死んじゃうよぉ。	If I did that, I'd get killed!
0x27506	0x29c	ファーニス	鍵ももらったし、早く森に行こうよぉ。外の空気が吸いたいなぁ。	We got the key, so let's hurry\nto the forest. I want to\nbreathe fresh air!
0x27506	0x2dd	ライド	やっぱり、生き物は光にあたらなくちゃな。	{FURNIS}\nLiving things need sunlight\nafter all.
0x27506	0x306	レイナ	かなり深い森ねぇ。\n幸い、遠見の水晶は使えるわ。\n確かめながら行きましょう。	Quite a deep forest.\nLuckily the scrying crystal works.\nLet's go carefully, checking as we\nmove.
0x27506	0x348	ファーニス	レイナは、心配性なんだからぁ。\n私とナッツちゃんがいれば、そんなの必要ないって。	{REINA} worries far too much.\nWith me and {NUTTS} along,\nwe won't be needing that.
0x27506	0x396		なさぁぁぁい。\n方向が、全然わかんなくなっちゃった。	Sorryyyy!\nI've completely lost all sense\nof direction.
0x27506	0x3c0	レイナ	遠見の水晶は使えるわ。\nこまめに見ながら、１度マージスさんの所に戻りましょう。	The scrying crystal still works.\nLet's check it often and head back\nto {MARGIS} for now.
0x27506	0x3ff	ファーニス	この私が、森に迷うなんて・・・絶対、何か変だよ。	Me, lost in a forest...\nSomething is definitely wrong.
0x27506	0x43c	レイナ	南東の方角に、森が開けている所があったわよねぇ。\nあそこまで出れば、何か様子がわかるかも。	There was a clearing in the\nforest to the southeast.\nIf we reach it, we might learn\nsomething.
0x27506	0x488	ライド	森で迷っていたのは、カームの力のせいだったのか！？\nこれで迷わず行けるかな。	So getting lost was {CALM}'s\npower all along!?\nNow we can go without straying.
0x27506	0x4c5	ファーニス	そうそう。\n普通の森で、私が迷うわけないじゃん。	That's right. No way I'd get\nlost in an ordinary forest.
0x27506	0x4f6	セス	パディッシュ様が待っているわ。\n地下に続く洞窟は広いから、気を付けて行きましょう。	Lady {PADDISH} is waiting.\nThe cave down below is vast,\nso let's go carefully.
0x27506	0x539	ファーニス	ここまで来るのに、色々あったねぇ。パディッシュ様に会えば、それも終るんだね。	So much happened getting here.\nOnce we meet Lady {PADDISH},\nit'll all be over.
0x27506	0x577	ファーニス	ねぇ。\nあの竜の像は、何ぃ？	Hey.\nWhat is that dragon statue?
0x27506	0x59b	レイナ	私も気になっていたのよ。\nいっぱいあるけど、何かのおまじないかしら？	I was wondering too.\nThere are so many. Some kind of\ncharm, maybe?
0x27506	0x5d4	ファーニス	質問でぇぇぇす。\nパディッシュ様って、どんな神官竜なのぉ？	A quesssstion!\nWhat sort of priest dragon is\n{PADDISH}?
0x27506	0x606	セス	そうねぇ。\n大きさは、普通の神官竜の倍以上はあるかしら。\nとにかく立派よ。	Let's see. More than twice the\nsize of a normal priest dragon,\nI'd say. Truly magnificent.
0x27506	0x64c	セス	パディッシュ様の左側に、金竜　メーフィスさまの所に通じる穴が開いているわ。	To {PADDISH}'s left there's a hole\nthat leads to the gold dragon,\nLord {MEPHIS}.
0x27506	0x682	ファーニス	伝説に出て来る神様に会えるなんて、信じられなぁぁぁい。\nファーニス、ラッキー。	I can't believe I get to meet a\ngod from the legends!\nLucky {FURNIS}!
0x27506	0x6c6	ライド	何か、とんでもない事になったなぁ。こういうのって、乗りかけた船って言うのかな。	Things have gotten out of hand.\nGuess this is what they mean by\nbeing along for the ride.
0x27506	0x705	ファーニス	そのナイフ、大事な物だったんだねぇ。料理する時、包丁代りに使わなくて良かったぁ。	So that knife was something\nprecious. Good thing I didn't\nuse it to chop veggies.
0x27506	0x751	ファーニス	鎧の塔って、どこにあるのぉ？	Where is the {ARMOR TOWER}?
0x27506	0x76f	セス	鎧の塔は、フローディーテの森の中腹にあるの。\nとても高い塔だし、遠見の水晶にも映るはずよ。	The {ARMOR TOWER} sits halfway up\n{FRODITE FOREST}. It's very tall,\nso the {SCRYING CRYSTAL} should\nshow it.
0x27a3b	0x12	ライド	鎧の塔かぁ。\nそう言えば、フローディーテの森の中ほどに、何か塔があったっけ。	The {ARMOR TOWER}, huh.\nCome to think of it, there was some\ntower in the middle of Frodite\nFOREST.
0x27a3b	0x4b	セス	遠見の水晶を持っているのなら、すぐに見つかるわ。\nさぁ、急ぎましょう。	With the {SCRYING CRYSTAL}, we'll\nfind it in no time.\nCome, let's hurry.
0x27a3b	0x7f	ウォーリック	チョイチョイっと、取って来るぜ。	I'll nip in and grab it, easy.
0x27a3b	0xa2	ウォーリック	まず、塔の構造を把握しなくては。	First I'd better get a feel for\nhow this tower's laid out.
0x27a3b	0xca	ウォーリック	壁に飾ってあるリビングアーマーが恐いよなぁ。	Those living suits of {ARMOR} on the\nwalls give me the creeps.
0x27a3b	0xf2	ウォーリック	壁にある大きな紋章に触れると、体力が回復するのは嬉しいよな。	Touching the big crest on the wall\nheals me up. Now that's nice.
0x27a3b	0x129	ウォーリック	しかし、この３鎧７達は、いったいどこから来たんだろう？	But where in the world did all\nthis {ARMOR} come from?
0x27a3b	0x154	ウォーリック	リビングアーマーって攻撃力はないけど、防御力が高いよなぁ。	Living {ARMOR} can't hit for much,\nbut its defense sure is high.
0x27a3b	0x185	ウォーリック	・・・おかしい。\n上の階から、妙な気配を感じるのはなぜだ。	...Something's off.\nWhy do I sense a strange presence\nfrom the floor above?
0x27a3b	0x1c0	ウォーリック	最上階はまだかぁ。\nレイナ達、心配してるだろうなぁ。	Not the top floor yet?\n{REINA} and the others must be\nworried sick.
0x27a3b	0x1f0	ウォーリック	ここの壁、一面のリビングアーマーがおっかないなぁ。\nやっぱり出てくるんだろうなぁ。	This whole wall of living {ARMOR}\nis unnerving.\nBet they're gonna come at me.
0x27a3b	0x22c	ウォーリック	かなり登ったぞ。\nそろそろ、最上階に着いてもおかしくはないんだがなぁ。	I've climbed a good ways now.\nWouldn't be strange to hit the\ntop floor any time.
0x27a3b	0x265	ウォーリック	あのデカいリビングアーマーはどこだぁ？\n確か、アトォムとか言ってたな。	Where's that giant living armor?\nThink it called itself {ATOM}.
0x27a3b	0x297	ウォーリック	・・・ええっと。\nどの３鎧７に、しようかなぁ。	...Let's see.\nWhich armor should I pick?
0x27a3b	0x2c5	ウォーリック	３鎧７は決まったぞ。\n後はこの３鎧７を、アトォムの所に持って行くのか。	Got my armor picked.\nNow to lug it over to {ATOM}.
0x27a3b	0x2fa	ウォーリック	３鎧７があった所に、３剣７と３盾７があるとか言ってたな。	It said where the armor was, there's\nalso a sword and a shield.
0x27a3b	0x324	ウォーリック	次は、３盾７を取らなきゃな。\nおそろいの装備なんて、カッコいいだろうなぁ。	Next I'd better grab the shield.\nMatching gear would look pretty\nsharp.
0x27a3b	0x35d	ウォーリック	全部とったぞ。\nアトォムに挨拶して、とっとと帰るかなぁ。	Got it all.\nI'll say bye to {ATOM} and head home.
0x27a3b	0x38f	ウォーリック	さぁ、帰ろう。\nレイナ達、首を長くして待ってるだろうなぁ。	Right, let's go home.\n{REINA} and the others are\nwaiting on pins and needles.
0x27a3b	0x3c4	ファーニス	キンキラの３鎧７だと思っていたのに、つまんないのぉ。	I figured the armor'd be all\nshiny gold. What a letdown.
0x27a3b	0x3ef	セス	この後、ちゃんと金色になるわよ。\n早くメーフィス様の所に、３鎧７を持って行きましょう。	It'll turn gold soon enough.\nLet's hurry the armor to {MEPHIS}.
0x27a3b	0x432	ファーニス	そう言えば、ウォーリック。\n私の３鎧７、取って来てくれたぁぁぁっ。	Oh, that's right, {WARRICK}.\nDid you fetch my armor for meeee?
0x27a3b	0x476		忘れた。	Forgot it.
0x27a3b	0x486	ファーニス	へへっ。\nウォーリックの３鎧７、ピカピカ。\n金竜の３鎧７なら、やっぱりこうでなくちゃねぇ。	Heheh.\n{WARRICK}'s armor, all sparkly.\n{GOLD DRAGON} armor's gotta be\nlike this, of course.
0x27a3b	0x4c1	セス	守護騎士の戦力は揃ったけど、アスタルト様の居場所がわからないの。\n１度、パディッシュ様の所に行ってみましょう。	The {DRAGON KNIGHT}s are assembled,\nbut we can't find {ASTARTE}.\nLet's try heading to {PADDISH}.
0x27a3b	0x50e	セス	１人で乗り込んだブラフォードが、心配だわ。\nすぐに、砂の城に行きましょう。	I'm worried about {BLAFORD}\ncharging in alone.\nLet's get to the {SAND CASTLE}, fast.
0x27a3b	0x549	ファーニス	やったぁぁぁぁぁっ。\nやっと、お兄ちゃんに会えるよんっ。	Yaaaaay!\nI finally get to see big bro!
0x27a3b	0x57b	ライド	砂の城に行ったら、このままクーレイアに直行ってなっちまうだろう。	If we go to the {SAND CASTLE}, we'll\nhead straight on to {KULEIA}.
0x27a3b	0x5ab	セス	そうね。\nライランドで、ポーションとか買っておいた方がいいかもね。	Right.\nWe should stock up on {POTION}s\nand such in {RYLAND} first.
0x27a3b	0x5e0	セス	ブラフォードったら、いつも１人で先走るんだからぁ。\n見ている、こっちの寿命がちじむわ。	{BLAFORD} always rushes off alone.\nJust watching him takes years\noff my life.
0x27a3b	0x622	ファーニス	そのとぉぉぉぉぉり。	Exactlyyyyy!
0x27e4d	0x12	ライド	クーレイアって、かなり広そうだなぁ。まず、何をするか？	{KULEIA} looks pretty huge.\nSo, what do we do first?
0x27e4d	0x43	セス	まず、ブラフォードと合流するのが先決よ。\n彼を見つけるまで、大きな行動はひかえた方がいいわ。	First, we link up with {BLAFORD}.\nUntil we find him, let's not\nmake any big moves.
0x27e4d	0x8b	ファーニス	地の水晶を探すんでしょ。\n塔の上にあるって言ってたけど。	We're after the {EARTH CRYSTAL},\nright? He said it's up top of\nthe tower.
0x27e4d	0xc0	ライド	うぅぅぅぅぅん。\nあのカームの言葉は信じられんが、何か嫌な予感がする。\nライド\nもう少し、一階の部屋とかを回って、様子を見た方がいいんじゃないか。	Hmmmmm.\nI don't trust that {CALM}'s words,\nbut I've got a bad feeling.\p{RIDE}\nMaybe we should look around the\nfirst-floor rooms a bit more\nand see how things stand.
0x27e4d	0x137	ファーニス	早く地の水晶、取りに行こうよぉ。\n早くしないと、魔物がどっかに隠しちゃうよ。	Let's go grab the {EARTH CRYSTAL},\nquick! If we don't hurry, the\nMONSTERs will hide it somewhere.
0x27e4d	0x175	ライド	そうだな。\n無敵の切札は、早めに取っておいた方がいいからな。	Good point.\nBest to grab the unbeatable\ntrump card early.
0x27e4d	0x1ae	ファーニス	お兄ちゃん、どこにいるのかなぁ。	Where could my big brother be?
0x27e4d	0x1ce	セス	こんなに多くの亡霊騎士がいるのですもの。\nあのブラフォードも、軽はずみに動けないはずよ。	There are so many ghost {KNIGHTS}\nhere. Even {BLAFORD} couldn't\nafford to move carelessly.
0x27e4d	0x211	ファーニス	先に、地の水晶を取りに行った方がいいんじゃない？\nカームは、塔の上にあるって言ってたよ。	Shouldn't we go get the Earth\n{CRYSTAL} first? {CALM} said it's\nup top of the tower.
0x27e4d	0x25c	セス	そうね。\n地の水晶があれば、魔神に対して優勢に立てるわね。\nまず、地の水晶を探しましょう。	Right. With the {EARTH CRYSTAL},\nwe'd hold the edge against the\n{DEMON GOD}. Let's find it first.
0x27e4d	0x2a0	セス	もっと、色々な所を回ってみましょう。何か、魔神についての手がかりが、あるかもしれないわ。	Let's look around more.\nWe might find some clue\nabout the {DEMON GOD}.
0x27e4d	0x2e5	ファーニス	お家の中とかにも、行ってみよう。\n何かあるかもしれないからね。	Let's try going inside the\nhouses too. There might be\nsomething there.
0x27e4d	0x31c	ファーニス	騎士や国民の亡霊ばかりで、魔神なんかいないねぇ。	Just knights and townsfolk ghosts.\nNo sign of the {DEMON GOD} anywhere.
0x27e4d	0x34f	セス	そうね。\nそれより、早くブラフォードと合流しなくちゃいけないわ。\nもっと、他の所を探してみましょう。	Right. More to the point, we must\nrejoin {BLAFORD} soon.\nLet's search the other areas.
0x27e4d	0x399	ブラフォード	このプレートで、他のドームにも行けるはずだ。\n都市外ドームを一通り回ってみよう。	This plate should take us to the\nother domes too.\nLet's tour the outer-city domes.
0x27e4d	0x3e8	セス	少しでもいい。\n魔神の情報を集めなくては。	Anything helps.\nWe must gather word of the\n{DEMON GOD}.
0x27e4d	0x415	レイナ	都市部に、魔神はいないと思う。\n都市外ドームを重点的に調べた方がよさそうね。	I doubt the {DEMON GOD} is in the\ncity. Better to focus our search\non the outer-city domes.
0x27e4d	0x45e	ファーニス	そうね。\nそうしましょ。	Right. Let's do that.
0x27e4d	0x480	セス	やはり、ドームの方に仕掛がありそうね。	There's likely some trick to the\ndomes after all.
0x27e4d	0x4ab	ブラフォード	そろそろ、魔神も私達の存在に気が付くころだ。\n敵の攻撃も激しくなってくるぞ。	The {DEMON GOD} will sense us soon.\nIts attacks will only grow fiercer.
0x27e4d	0x4ef	レイナ	さっき感じた魔力・・・絶対、カームだわ。\n奥にカームの実体がいる。	That magic I felt earlier...\nIt was {CALM}, for certain.\nHis true form lies deeper in.
0x27e4d	0x536	ブラフォード	魔神との模擬戦になる。\n・・・気を引き締めていかねばな。	A mock battle with the {DEMON GOD}.\n...We must steel ourselves.
0x27e4d	0x575	セス	魂が、自分の体を取り返しに来る。\n・・・何か、惨いモノを見てしまったわね。\nセス\nあのカーム同様、このクーレイアに残る癒えぬ魂を、早く救わなくては。	Souls coming to reclaim their\nbodies. ...We've seen something\ntruly cruel.\p{SETH}\nLike {CALM}, we must soon save the\nunhealed souls left in {KULEIA}.
0x27e4d	0x5f1	ブラフォード	そうだな。\nしかし、ここまで来て魔神の居所が、まったくわからんとは。	Right. Yet to come this far and\nstill have no clue where the\n{DEMON GOD} hides...
0x27e4d	0x62e	ファーニス	特戦隊のジーナスさん・・・この街の地下って言ってたね。\n穴でも掘るしかないんじゃない？\nファーニス\nどっかで、大きな穴を見た覚えがあるんだけどなぁ。\nねぇ、お兄ちゃん。	Genus of the special forces said\nit's underground, beneath this town.\nWe've no choice but to dig, right?\p{FURNIS}\nI swear I saw a big hole somewhere\naround here.\nHey, {BRO}, didn't you?
0x27e4d	0x6b0	ブラフォード	・・・地下へ通じる穴かぁ。\nここの建築素材は、木や石でもなさそうだ。\n簡単に穴は空かんぞ。\nブラフォード\n床か壁に、少しでも穴が開いていればいいのだが。	...A hole down to the underground,\nhuh.\nThe stuff this place is built from\nisn't wood or stone.\nIt won't open up easily.\p{BLAFORD}\nIf only there were even a small hole\nin the floor or a wall somewhere.
0x27e4d	0x735	ブラフォード	こんな結果になるとは、思わなかった。	I never thought it would turn out\nlike this.
0x27e4d	0x75b	ファーニス	さすが、お兄ちゃん。\nポットの力を利用して、壁に穴をあけておくなんて、カッコいいぃぃぃぃっ。	That's our {BRO}!\nUsing the pot's power to blast a hole\nin the wall... so cooooool!
0x2837b	0x12	ブラフォード	どうやら、一歩魔神に近づいた様だ。\n・・・どうした、ファーニス？\n顔色が悪いぞ。	Seems we've drawn one step closer\nto the {DEMON GOD}.\n...What's wrong, {FURNIS}?\nYou look pale.
0x2837b	0x5e	ファーニス	ううん・・・大丈夫。\nちょっと、頭が重いだけ。	No... I'm fine.\nMy head just feels a bit heavy.
0x2837b	0x9b	セス	どんどん大気中の魔力の濃度が上がっている。\nそれより大丈夫、ファーニス。\n元気ないわよ。	The magic in the air keeps\ngrowing denser.\nMore than that, are you okay,\n{FURNIS}? You seem out of it.
0x2837b	0xed	ファーニス	うん・・・大丈夫。\nヘッチャラ、ヘッチャラ。	Yeah... I'm fine.\nNo worries, no worries.
0x2837b	0x128	ブラフォード	・・・・・。	......
0x2837b	0x13d	ブラフォード	待ってくれないか。\nあのパァンツァードラグーンが見たい。	Wait a moment.\nI want to see that {PANZER DRAGOON}.
0x2837b	0x16f	セス	実は、私も気になっていたのよ。	Truth is, I was curious about it\ntoo.
0x2837b	0x193	ブラフォード	黒の守護騎士、シュタイナー。\n何を考えて、魔神に付いているのか・・・。	{STEINER}, the Black {GUARDIAN}\nKnight.\nWhat is he thinking, siding with\nthe {DEMON GOD}{...}
0x2837b	0x1cc	セス	同じ守護騎士なのに、彼だけ謎に包まれているわね。	He's a {GUARDIAN} like us, yet he\nalone is wrapped in mystery.
0x2837b	0x1f8	セス	圧倒的に不利になってしまったわね。	We've fallen at an overwhelming\ndisadvantage.
0x2837b	0x21f	ブラフォード	彼女達は、守護騎士ではない。\n元々、我々だけでやらねばならない戦いだったのだ。	They are not {GUARDIAN}s.\nThis was always a battle we had\nto fight alone.
0x2837b	0x264	ライド	みんな、心配かけちまったな。\n魔神倒して帰ったら、みんなに酒でもおごるぜ。	Sorry to make you all worry.\nOnce we beat the {DEMON GOD} and\nhead home, drinks are on me.
0x2837b	0x2a3	ナッツ	魔神は近い様ね。\n一気に、突破してしまいましょう。	The {DEMON GOD} is near.\nLet's break through in one push.
0x2837b	0x2d6	ライド	黒竜、ルードかぁ。\nまさか、神官竜と戦うとは思わなかったぜ。	The {BLACK DRAGON}, {RUDE}{...}\nNever thought I'd fight a\n{PRIEST DRAGON}.
0x2837b	0x309	セス	魔神に支配されているのよ。\nルード様を、神官竜と思わない方がいいわ。	He's controlled by the {DEMON GOD}.\nBest not to think of {RUDE}\nas the {PRIEST DRAGON} anymore.
0x2837b	0x342	ブラフォード	早く、シュタイナーを追うんだ。\n奴を死なせるわめにはいかん。	After {STEINER}, quickly.\nWe cannot let him die.
0x2837b	0x375	セス	そうね。\n神官竜を失い、これ以上多くの守護騎士も失うわけにはいかないわ。	Right. We've lost the Priest\nDRAGON. We can't afford to lose\nmore Guardians too.
0x2837b	0x3b1	セス	さっきの、シュタイナーの声だったわ。	That was {STEINER}'s voice\njust now.
0x2837b	0x3d1	ライド	くっそぉぉぉぉぉっ。\n奥で、何が起ったんだ。	Damn it all...\nWhat happened up ahead?
0x2837b	0x400	セス	この奥に・・・いるわ。	Beyond here... it's there.
0x2837b	0x42a	ブラフォード	シュタイナーも、やられてしまった様だ。\n気を抜くな。	Looks like {STEINER}'s been\nstruck down too.\nStay sharp.
0x2837b	0x45b	セス	みんな、守護騎士の装備は付けている？\n普通の装備では、魔神に通用しないわよ。	Everyone, have you got your\n{GUARDIAN} gear on? Normal gear\nwon't work against the {DEMON GOD}.
0x2837b	0x49d	ライド	おおうっ。\nここで、ちゃんとチェックしておこうぜ。	Whoa.\nLet's check it over now,\nright here.
