block_off	str_off	speaker	text	english
0x3f6ca	0x4ea		鏡の中のウォーリック\nある時は、人間。\nある時は、エルフ。\nまたある時は、広場の石像。\nかくして、その実体は・・・。\n鏡の中のウォーリック\n美しい奇襲部隊。\n最強、ドッペル　ゲンガーズ！	{WARRICK} in the Mirror\nAt times, a human.\nAt times, an elf.\nAt other times, a town statue.\nAnd thus, our true form is...\n\p{WARRICK} in the Mirror\nthe beautiful ambush squad.\nMightiest of all, the\nDOPPELGANGERS!
0x3f6ca	0x5c2	セス	・・・何かガッカリだわ。\n私って、他の人からあんな顔に見られているのかしら？\n失礼しちゃうわね。	{SETH}\n...somehow that's a letdown.\nIs that the face others see\nwhen they look at me?\nHow rude.
0x3f6ca	0x615	ウォーリック	それなら俺もそうだぞ。\nそんな事より、鏡の後ろに通路が出て来た。\n入ってみよう。	{WARRICK}\nSame goes for me, then.\nNever mind that, a passage\nopened up behind the mirror.\nLet's go in.
0x3f6ca	0x666	ファーニス	・・・カラッポだよ。	{FURNIS}\n...it's empty.
0x3f6ca	0x687	ファーニス	宝箱だね。\n早く開けてみようよ。	{FURNIS}\nIt's a {CHEST}.\nLet's open it, quick.
0x3f6ca	0x6ba		銅のプレートを手に入れた。	{RECEIVED} a copper plate.
0x3f6ca	0x6e3	ウォーリック	・・・プレート！？\nこれで、他のポットも動かせる様になるのかな。	{WARRICK}\n...a plate!?\nMaybe this'll let us move\nthe other pots too.
0x3f6ca	0x725	ファーニス	ああっ！\n宝箱だよ、ウォーリック。	{FURNIS}\nAh!\nIt's a {CHEST}, {WARRICK}.
0x3f6ca	0x754		暗黒装甲を手に入れた。	{RECEIVED} dark armor.
0x3f6ca	0x77e	レイナ	黒のローブと、同じ技法が使われているわ。\n暗黒魔術で召喚した炎で、焼入れしてあるみたい。	Same craft as the black robe.\nIt's tempered with flames called\nup by {DARK MAGIC}.
0x3fc2e	0x1a	セス	何かしら、この部屋？\n床全部が市松模様なんて、趣味悪いわね。	{SETH}\nWhat's with this room?\nThe whole floor's a checkerboard.\nWhoever did this has awful taste.
0x3fc2e	0x57		高い声\nクオォッ、ケッケッケッケェェェッ。\n御誉めにいただき、光栄ですなぁ。\nようこそ・・・我が、ゲームルームに。\n高い声\n私の名は、ジョーカー。\n最も美しい魔界の民と、自負しております。貴方達は、素敵なゲスト。\nこのチェックを朱に染める、素敵なゲスト。	High Voice\nKwohh, heh heh heh heh!\nYou flatter me. I am honored.\nWelcome... to my game room.\np\nHigh Voice\nMy name is Joker.\nThe most beautiful of demonkind,\nif I do say so myself.\nYou are lovely guests... guests to\nstain this board crimson red.
0x3fc2e	0x128	ファーニス	・・・ジョーカー？\n何か、変な名前。	{FURNIS}\n...Joker?\nWhat a weird name.
0x3fc2e	0x156		ジョーカー\n勝負は簡単です。\nこの部屋を通って、こちらに来るだけ。\nもちろん、チェックルームから、生きて出られる保証はありませんがね。\nジョーカー\nまぁ、無理にとは言いません。\n気が向いたら、いつでも来て下さい。\n素敵な死を用意して、待っておりますから。\nジョーカー\nクオォ、クオォ、クオォッ。\nケッケッケッケェェェェェッ。	Joker\nThe game is simple.\nCross this room and come to me.\nThough I can't promise you'll\nleave this room alive, of course.\np\nJoker\nWell, I won't force you.\nCome whenever you feel like it.\nA lovely death awaits you here.
0x3fc2e	0x244	ウォーリック	不気味な奴だなぁ。\n行って、顔を拝んでみるか？	{WARRICK}\nWhat a creepy fellow.\nShall we go get a look at him?
0x3fc2e	0x27c	セス	やめた方がいいわ。\n何か普通の魔物とは、雰囲気が違うみたい。\n正気の沙汰ではないわよ。	{SETH}\nWe'd best not.\nHe feels different from an\nordinary monster somehow.\nThe man is out of his mind.
0x3fc2e	0x2c8	ファーニス	・・・でも、行ってみたい気もする。こういうのって、好奇心をそそるよね。	{FURNIS}\n...But I kind of want to go.\nThis sort of thing really\ngets my curiosity going.
0x3fc2e	0x411	ファーニス	宝箱が、最初から開いてる。\n・・・カラッポ？\n何も入ってないじゃん。	{FURNIS}\nThe chest's already open.\n...Empty?\nThere's nothing in it.
0x3fc2e	0x457		ジョーカー\nここまで来るとは、何と運の良い。\nその運を、私にも分けて欲しいものですなぁ。	Joker\nTo make it this far, how lucky.\nI'd love for you to share a\nbit of that luck with me.
0x3fc2e	0x49d	ファーニス	宝箱の中、何にも入ってないよ。\nゲームに勝ったんだから、景品もらえるんでしょ？	{FURNIS}\nThere's nothing in the chest.\nI won the game, so I should\nget a prize, right?
0x3fc2e	0x4e5		ジョーカー\n本来はそうですが、ちょっと事情が変わりました。\nもう一勝負どうです？\n私と勝負しましょうよ。\nジョーカー\n貴方達が勝ったら、生きて帰してあげます。もし負けたら、貴方達は私の宝になる事になります。\n・・・その宝箱に入る、宝にね。	Joker\nNormally, yes. But things have\nchanged a little.\nHow about one more round?\nPlay a game with me.\np\nJoker\nIf you win, I'll let you leave\nalive. If you lose, you become\nmy treasure.\n...The treasure in that chest.
0x3fc2e	0x5b0		か達が、宝物？	Us... treasure?
0x3fc2e	0x5c4		ジョーカー\nそうです。\nそして、その宝とは、貴方達の温かい内臓。血の滴る、温かい内臓。\n私は、内臓が好物なんですよぉぉぉっ。	Joker\nIndeed.\nAnd that treasure is your warm\ninnards. Warm guts, dripping\nwith fresh blood.\nInnards are my favorite treat!
0x3fc2e	0x64d	ファーニス	ああっ！？\n何か、あるよ。	{FURNIS}\nAah!?\nThere's something here.
0x3fc2e	0x67e		碧雲の鎧を手に入れた。	Received the blue cloud {ARMOR}.
0x3fc2e	0x6a7	ファーニス	そうそう。\nこの位の報酬は、なくっちゃね。	{FURNIS}\nThat's more like it.\nA reward this size is the least\nwe deserve.
0x3fc2e	0x6d2	ファーニス	危うく私達が、この中に入るとこだったね。	{FURNIS}\nWe nearly ended up locked\ninside this thing ourselves.
0x4014b	0x10	ファーニス	・・・んんっ！？\n何にも入ってないよぉ。	Furnis\n...Huh!?\nIt's totally empty.
0x4014b	0x3c	ファーニス	ここ、カラッポだよ。\n中身は、私が取ったじゃん。	Furnis\nThis one's empty.\nI already grabbed what was inside.
0x4014b	0x6b	ファーニス	箱の奥も、よく調べてっと・・・。\nやっぱり何にもない。	Furnis\nI checked the back too...\nNope, still nothing.
0x4014b	0xa6	ファーニス	何にも入ってないよ。	Furnis\nThere's nothing inside.
0x4014b	0xc3	ファーニス	初めっから、カラだよ。\nガッカリだねぇ。	Furnis\nIt was empty from the start.\nWhat a letdown.
0x4014b	0xeb	ファーニス	・・・初めから、開いてるぅ。\nショックだねぇ。	Furnis\n...It was already open.\nWhat a shock.
0x4014b	0x11d	ファーニス	へへっ。\n宝箱みっけた。	Furnis\nHehe.\nFound a treasure chest.
0x4014b	0x14a		雷神剣を手に入れた。	Got the Thunder God Sword.
0x4014b	0x172	ファーニス	凄い３剣７だね、コレ。\n私にも持てるかなぁ。	Furnis\nWhat an amazing sword, this.\nThink I could even wield it?
0x4014b	0x1a0	ファーニス	さて。\n何が入っているのかなぁ。	Furnis\nNow then.\nI wonder what's inside.
0x4014b	0x1d1		ヒールストックを手に入れた。	Got the Heal Stock.
0x4014b	0x1fa	ファーニス	早く開けてみよぉ。	Furnis\nLet's hurry and open it.
0x4014b	0x223		冥界のローブを手に入れた。	Found the Robe of the Underworld.
0x4014b	0x24c	レイナ	・・・かなり古いローブね。\nでも、防御力は高そうよ。	{REINA}\n...Quite an old robe.\nBut it looks like its defense is\nhigh.
0x4014b	0x285	ファーニス	へへっ。\n早く開けてみよぉ。	{FURNIS}\nHeh heh.\nLet's open it quick.
0x4014b	0x2b9		砂漠のバラを手に入れた。	Found a Desert Rose.
0x4014b	0x2e2	レイナ	何かしら、コレ。\n・・・魔導具の一種とも思えないけど、一応、取っておきましょう。	{REINA}\nWhat is this, I wonder.\n...I doubt it's any kind of magic\ntool, but let's keep it just in case.
0x4014b	0x336		やっぱり特戦隊全員\n・・・我ら、最強。	As expected of the whole special\nsquad... we are the strongest.
0x4014b	0x3a6		やっぱり特戦隊全員\nダークエルフ　特　戦　隊！	As expected of the whole squad.\n{DARK ELF} Special Squad!
0x4014b	0x412		ジーナス\n勝負だっ！	Zinus\nLet's settle this!
0x4014b	0x44a		ジーナス\n・・・グハッ。\nみんな・・・無事か？	Zinus\n...Gah.\nEveryone... are you all right?
0x4014b	0x47e		ガーベリー\n・・・ううっ。\n何とか生きてますぜ、隊長。	Gabery\n...Ungh.\nSomehow still alive, Captain.
0x4014b	0x4b5		パインチャ\nこっちも大丈夫よ、隊長。\nパインチャ\nラキューイは、気を失ってるだけ。	Paincha\nWe're fine over here too, Captain.\nPaincha\nLakyui just passed out, that's all.
0x4014b	0x506		ジーナス\n・・・貴様等、強いな。\n俺達の完敗だ。\nジーナス\nここに来て、強い奴にはたくさん会った。しかし、俺達　特戦隊が、ここまでやられるとは。\nはっきり言って、自信なくすぜ。\nジーナス\n俺達の上には、得体の知れないバケモノがいるらしい。\n貴様等、そいつを倒しに来たんだろ？	Zinus\n...You lot are strong.\nThis is our utter defeat.\nZinus\nWe met many strong ones coming\nhere. But that we, the special\nsquad, would be beaten this badly...\nFrankly, it shakes my confidence.\nZinus\nAbove us there's some unknown\nmonster, it seems.\nYou came to slay it, didn't you?
0x4014b	0x5e6	セス	ええ。\n旧世界を滅ぼした、魔神をね。	Yes.\nThe {DEMON GOD} that destroyed\nthe old world.
0x4014b	0x60d		ジーナス\n・・・魔神！？\nそんなデカい奴が、隠れていたのか。\n魔神軍を名乗らせたのも、ハッタリではなかったのだな。\nジーナス\n・・・よく聞け。\nその魔神なら、この都市を探しても絶対に見つからん。\nいるとしたら・・・都市の地下だ。\nジーナス\n上の奴等は、テレポートで出入りしているらしいが、そう遠い所ではない。\n感じでわかるんだ。\n・・・奴等は、地下だ。	Zenus\n...A {DEMON GOD}?\nSo something that huge was\nhiding here.\nCalling it the demon army\nwasn't just a bluff, then.\pZenus\n...Listen well.\nSearch this city all you like,\nyou'll never find that {DEMON GOD}.\nIf it's anywhere... it's beneath\nthe city. Underground.\pZenus\nThe ones above teleport in and\nout, but it's not far off.\nI can feel it.\n...They're down below.
0x40614	0x22	ファーニス	プールがあるよ。\n・・・以外と深いかなぁ？\n階段は水の中に続いているけど、このままじゃ行けないみたい。	{FURNIS}\nThere's a pool.\n...Deeper than it looks, maybe?\nThe stairs go down into the water,\nbut we can't get through like this.
0x40614	0x84	レイナ	ふむ！？\n水を抜くスイッチか、何か必要な物があるのかしらねぇ？	{REINA}\nHmm!?\nMaybe there's a switch to drain it,\nor some item we need?
0x40614	0xbe	レイナ	この部屋には、これと言った手がかりはないわね。\n他のドームに行ってみましょう。	{REINA}\nThere's no real clue in this room.\nLet's try one of the other domes.
0x40614	0x109	レイナ	うぅぅぅん。\nこの訳わかんない物、投げ込んでみようかぁ？	{REINA}\nUrrrgh.\nShould I just toss in this\nbaffling thing?
0x40614	0x13f	ファーニス	この砂の塊でしょ。\n他に使い道ないし、やってみよう。	{FURNIS}\nThe lump of sand, right?\nNo other use for it. Let's try it.
0x40614	0x17a		砂漠のバラを投げ込んだ。	Tossed in the desert rose.
0x40614	0x2ad	レイナ	待って、ウォーリック。\n・・・この奥から、強い魔力を感じる。この感じは・・・カーム。	{REINA}\nWait, {WARRICK}.\n...I feel strong magic from deep\nwithin. This presence... {CALM}.
0x40614	0x311	ウォーリック	実体の方か！？	{WARRICK}\nThe real one!?
0x40614	0x32a	レイナ	ええっ。\n・・・間違いないわ。	{REINA}\nYes.\n...No doubt about it.
0x40614	0x356	ウォーリック	向こうも、俺達の事を待っていたって事か！？\n・・・いいだろう。\nカタを付けてやるぜ、カーム。	{WARRICK}\nSo they've been waiting for us too!?\n...Fine by me.\nI'll settle this, {CALM}.
0x40614	0x3ba	ファーニス	へへっ。\nこんな所に、宝箱があるよ。	{FURNIS}\nHeh heh.\nThere's a chest way out here.
0x40614	0x3f1		スカルスマッシュを手に入れた。	Got the Skull Smash.
0x40614	0x41e	ファーニス	カッコいい３槍７だよ。\nとっても強そうだねぇ。	A cool-looking spear.\nIt looks really strong, doesn't it?
0x40614	0x449		ジーナス\nそれはよかった。	Genus\nGlad to hear it.
0x40614	0x460	ファーニス	その声はっ！？\n・・・特戦隊の隊長、ジーナスさん。	That voice...!?\n...Genus, captain of the\nspecial forces.
0x40614	0x4a5		ジーナス\n覚えていてもらえて光栄だな、お嬢ちゃん。	Genus\nHonored you remember me, missy.
0x40614	0x4da		ガーベリー\n１つ。\n必死で挽回願う。	Gabbery\nFirst.\nFight tooth and nail to win back.
0x40614	0x51f		パインチャ\n３つ。\n磨いた心と体。	Paincha\nThird.\nA honed heart and body.
0x40614	0x540		ジーナス\n４つ。\n予感の最終戦。	Genus\nFourth.\nThe final battle I foresaw.
0x40614	0x570	ウォーリック	そろそろ出て来る頃だと、思っていたよ。\n勝負をつけようぜ、特戦隊。	I figured you'd show up about now.\nLet's settle this, special forces.
0x40614	0x6b9		ぴ使い、ラキューイ。	Pi user, Lakyui.
0x40614	0x6dc		れ使い、パインチャ。	Re user, Paincha.
0x40614	0x71a	ファーニス	特戦隊が置いて行った、宝箱だよ。	A chest the special forces\nleft behind.
0x40b0f	0x24	カーム	待っていたわよ、ウォーリック。\nメーフィスは、復活出来なかった様ね。・・・旧友に会えなくなって、とても残念だわ。\nカーム\nでもいいの。\n今は、貴方がいるのですもの。\n神竜と同じ力を持つ人間が、私の目の前にいるのですもの。\nカーム\nとても会いたかったわ、ウォーリック。	{CALM}\nI've been waiting, {WARRICK}.\nSo {MEPHIS} could not be revived.\n...A shame I won't see my old friend.\np\n{CALM}\nBut it matters not.\nFor now, you are here.\nA human with the {DIVINE DRAGON}'s\nown power stands before me.\np\n{CALM}\nI longed to meet you, {WARRICK}.
0x40b0f	0xe8	ウォーリック	ああ、俺も会いたかったぜ。\nお前をブッ倒すために、ここまでやって来たんだからなぁ。\nウォーリック\n・・・女王　カームの肉体を乗っ取り、アスタルト様も乗っ取った。\n腐った神を倒すためになぁ。	{WARRICK}\nYeah, I wanted to meet you too.\nI came all this way to crush you.\np\n{WARRICK}\n...You stole Queen {CALM}'s body,\nand took {ASTARTE} too.\nAll to bring down a rotten god.
0x40b0f	0x180	カーム	知っていたのね、私の事。\n・・・でも、ちょっと違うわね。\n私は、あくまでも端末。\nカーム\nカームの知識を共有し、カームの思考を共有し、カームの癖を共有した、神の端末にすぎない。	{CALM}\nSo you knew about me.\n...But you're a little wrong.\nI am merely a terminal.\np\n{CALM}\nA terminal of the god, sharing\n{CALM}'s knowledge, her thoughts,\nand all her little habits.
0x40b0f	0x21b	セス	なるほど。\n本体は、あくまでアスタルト様って事ね。	{SETH}\nI see. So the true body is\n{ASTARTE} herself.
0x40b0f	0x248	カーム	その通り。\n私は全であり、個。\nそしてこの体は個の１つにすぎない。\nカーム\n・・・お話はここまでよ。\n危険な芽は、大木になる前に摘まなくてはならない。\n死になさい、ウォーリック。	{CALM}\nExactly. I am the whole, and\nthe one. This body is but one\npart of many.\np\n{CALM}\n...Our talk ends here.\nA dangerous bud must be plucked\nbefore it grows into a tree.\nDie, {WARRICK}.
0x40b0f	0x30e	カーム	馬鹿な。\n・・・こっ、この私が・・・貧弱な・・・人間・・・ごときにっ。	{CALM}\nImpossible.\n...That I... should fall to a\nfeeble... human... like this.
0x40b0f	0x380		カームの亡霊\n人の心の強さを理解出来ぬかぎり、お前に勝利はない！	{CALM}'s Ghost\nUntil you grasp the strength of\nthe human heart, you will never win!
0x40b0f	0x42c	ウォーリック	カッ、カーム！？\n・・・いったい、何が起ったんだ。	{WARRICK}\nC-{CALM}!?\n...Just what in the world\nhappened here?
0x40b0f	0x46d	セス	・・・安心して。\nカームは、取り戻しに来たの。\n魔神に奪われた大切なモノを、取り戻しに来たのよ。\nセス\nカームだけじゃない。\nここにいる人達全てが、魔神に大切なモノを奪われている。\nセス\n誰もが取り戻したいと、願っている。さまようクーレイアの民に、平和を愛し戦う騎士達。\nセス\nここにいる全ての者達の奪われたモノを、必ず取り戻すのよ。	{SETH}\n...Be at ease.\n{CALM} came to take it back.\nThe precious thing the {DEMON GOD}\nstole, she came to reclaim.\np\n{SETH}\nAnd not {CALM} alone.\nEveryone here has had something\nprecious stolen by the {DEMON GOD}.\np\n{SETH}\nAll of them wish to take it back.\nThe wandering folk of {KULEIA}, the\n{KNIGHTS} who fight for the peace\nthey love.\np\n{SETH}\nWhat was stolen from every soul\nhere, we will surely reclaim.
0x40b0f	0x553	ウォーリック	・・・奪われた、モノか。	{WARRICK}\n...What was stolen, huh.
0x40b0f	0x57b	ウォーリック	そんな事、話していいのか！？	{WARRICK}\nIs it all right to speak of\nsuch things!?
0x40b0f	0x598		ジーナス\n俺達は、プロの傭兵。\n腕は売っても、魂は売らないぜ。\n最後に貴様等、守護騎士と戦えて・・・光栄に思う。\nジーナス\n・・・さらばだ、我が友よ。\n生きて戻れたら、また会おう。	Genus\nWe are professional mercenaries.\nWe sell our skill, not our souls.\nTo fight you guardian {KNIGHTS} at\nthe last... is an honor.\np\nGenus\n...Farewell, my friends.\nIf I make it back alive,\nlet us meet again.
0x40b0f	0x655	ブラフォード	ちょっと、待ってくれ。\nあのドラグーン・・・・調べさせてもらいたい。\n気になるんだ。	{BLAFORD}\nHold on a moment.\nThat Dragoon... I'd like to\nexamine it. It troubles me.
0x40fb1	0xa2	ウォーリック	うぅぅぅぅぅん。\n落ちるっていうのは、そういい気分じゃないな。\n地上から、どの位落ちたんだ？	Hnnnghhh...\nFalling never gets any more pleasant.\nHow far did we drop from the surface?
0x40fb1	0xf3	セス	ざっと、数キロってトコかしら？\n・・・でも、ここで間違いなさそうね。	A few kilometers, give or take?\n...But this is the place, no\nquestion.
0x40fb1	0x12f	ウォーリック	ああっ。\n警戒して行こう。	Right.\nStay on your guard.
0x40fb1	0x166	ビアガン	ウォーリック・・・だったな。\n実に成長した様だ。	{WARRICK}{...} that was the name.\nYou've grown, truly.
0x40fb1	0x1a1	ウォーリック	貴様はセルーシュにいた、ビアガン。	You're the one from {SERUSH}. {BIAGAN}.
0x40fb1	0x1be	ビアガン	まず、貴様に礼を言わねばな。\nカームを倒してくれた事に、感謝する。	First, I owe you my thanks.\nFor striking down {CALM} , I am\ngrateful.
0x40fb1	0x1f7	ウォーリック	・・・！？\nカームは、お前達の仲間だろう。	{...}!?\n{CALM} was one of your own.
0x40fb1	0x225	ビアガン	・・・そうだな。\nしかし、あれは魔神の思うままに動く、言わば操り人形。\nこの世に存在するには、哀れすぎる。\nビアガン\n気高く、優しい女王　カーム。\n希望に光を待ち続けた彼女には、永遠の安らぎが必要だ。\n倒す事が・・・彼女のため。	...So she was.\nBut she moved only at the\n{DEMON GOD}'s whim - a puppet.\nToo wretched a thing to exist.\n\p{BIAGAN}\nNoble, gentle Queen {CALM}.\nShe who waited for the light of hope\nneeded eternal rest.\nTo fell her... was for her sake.
0x40fb1	0x2e7	ウォーリック	・・・貴様、何を考えている。	...What are you scheming?
0x40fb1	0x30d	ビアガン	９００年前、拙者は魔神に倒された。そして、２年前・・・カームの力により、蘇生した。\nビアガン\nカームは、９００年前と同じ微笑みを拙者に向けたが、それが違う事は一瞬でわかった。\n昔のカームは、もういない。\nビアガン\n・・・そして、拙者も魔神の一部。\n拙者もカームも、魔神の手の上でなければ存在出来ない、呪われた肉人形なのだ。\nビアガン\n幸か不幸か、拙者は精神を支配されていない。\n故に、あの狂気のカームを見続けなくてはならなかった。\nビアガン\n９００年前、共に戦った愛する友の狂った姿をな。\n・・・しかし、それも終った。\n貴様達のおかげでな。	900 years past, the {DEMON GOD}\nstruck me down. Then, two years\nago...\n{CALM}'s power brought me back.\n\p{BIAGAN}\n{CALM} turned the same smile on me\nas 900 years before, but in an\ninstant I knew it was false.\nThe old {CALM} was gone.\n\p{BIAGAN}\n...And I too am part of the\n{DEMON GOD}. She and I both -\ncursed dolls of flesh that\ncannot exist beyond his hand.\n\p{BIAGAN}\nFor better or worse, my mind was\nnever seized. So I was forced to\nwatch that maddened {CALM} on.\n\p{BIAGAN}\nThe ruined form of a beloved friend\nI fought beside 900 years ago.\n...But that is over now.\nThanks to you and yours.
0x40fb1	0x4b7	ビアガン	しかし、拙者も魔神の人形。\n奴の支配からは、決して逃れる事は出来ん。\n・・・ここで、ケリを着けたい。\nビアガン\nこの赤い鎧こそ、我がミノタウロス族に伝わる決闘の装束。\n・・・勝負だ。	Yet I too am the {DEMON GOD}'s doll.\nFrom his grip I can never break free.\n...Here, I would settle it.\n\p{BIAGAN}\nThis red armor is the dueling garb\npassed down through my {MINOTAUR} kin.\n...Let us fight.
0x41418	0x29	セス	・・・パァンツァー　ドラグーン。\nなぜ、ここにあるの！？\n全てのドラグーンは、パディッシュ様が回収したはずなのに。	{SETH}\n...A {PANZER DRAGOON}.\nWhy is it here?\n{PADDISH} was supposed to have\nrecovered all the DRAGOONs.
0x41418	0x83	レイナ	ドラグーン。\n・・・思いだしたわ。\nこれって、きっとセルーシュで奪われた物よ。	{REINA}\nA {DRAGOON}.\n...I remember now.\nThis must be the one stolen\nat {SERUSH}.
0x41418	0xcc	ウォーリック	セルーシュで！？\nそう言えば、竜像がどうのって言ってたなぁ。\nちょっと、調べてみるかぁ。	{WARRICK}\nAt {SERUSH}?\nCome to think of it, they did\nmention something about a\ndragon statue.\nLet's take a look.
0x41418	0x10e	レイナ	気を付けてね、ウォーリック。	{REINA}\nBe careful, {WARRICK}.
0x41418	0x144	セス	信じられないくらい、保存状態がいい。神殿にいたドラグーン達は、半分化石みたいなのに。	{SETH}\nIt's unbelievably well kept.\nThe DRAGOONs at the temple\nwere half fossilized.
0x41418	0x191	ブラフォード	・・・おかしい。	{BLAFORD}\n...Something's wrong.
0x41418	0x1ab	セス	どうしたの、ブラフォード？	{SETH}\nWhat is it, {BLAFORD}?
0x41418	0x1c9	ブラフォード	・・・むっ！？\nみんな、ドラグーンから離れるんだっ。	{BLAFORD}\n...Hmm?!\nEveryone, get away from\nthe {DRAGOON}!
0x41418	0x219		ドラグーンから声\n・・・よく、かわした。	...Well dodged.
0x41418	0x23f	ウォーリック	その声は・・・シュタイナー。\nドラグーンの中にいるのか！？	{WARRICK}\nThat voice... {STEINER}.\nYou're inside the {DRAGOON}?!
0x41418	0x271	シュタイナー	ウォーリック。\n貴様が、クーレイアに来るのを心待ちにしていたぞ。\nシュタイナー\nただ、１対１の勝負が出来ないのが、非常に残念だ。\n皆殺しの命令が出ているのでな。\n・・・ドラグーンを使わせてもらう。	{STEINER}\n{WARRICK}.\nI've been eager for you to\ncome to {KULEIA}.\n\p{STEINER}\nA shame we can't settle this\none on one. My orders are to\nleave none alive.\n...I'll be using the {DRAGOON}.
0x41418	0x2fa	ウォーリック	１つ聞かせてくれ、シュタイナー。\n貴様は守護騎士なのに、なぜ魔神に荷担する。\n何か、考えがあるのか！？	{WARRICK}\nLet me ask you one thing,\n{STEINER}.\nYou're a {GUARDIAN}, so why\naid the {DEMON GOD}?\nDo you have some plan?
0x41418	0x345	シュタイナー	・・・フンッ。\nそんなモノ・・・あるわけなかろう。\n俺は、黒竜の守護騎士。\nその役目を、全うするだけだ。	{STEINER}\n...Hmph.\nNothing of the sort.\nI am the Dragon Knight of the\n{BLACK DRAGON}. I only fulfill my duty.
0x41418	0x3c3	ウォーリック	・・・やったのか！？	{WARRICK}\n...Did we get him?
0x41418	0x415		ィグググッ・・・・・グッ、ウグググッ・・・。\nぬあぁぁぁぁぁぁぁぁっ。	Igggh.{...}..ggh, urgggh...\nNGAAAAAAH!
0x41418	0x4ad	シュタイナー	ぐはぁぁぁぁぁっ。\n・・・きっ、貴様等・・・勝負は・・・ぐふっ・・・これからだ。\nシュタイナー\nもう、ドラグーンなど・・・無粋な、力になど・・・頼らん。\n力と・・・力・・・技と、技を賭けて・・・勝負だっ。	{STEINER}\nGWAAAAAGH.\n...Y-you lot... the fight...\nguh... has only begun.\n{STEINER}\nNo more crude crutch of a\n{DRAGOON} for me...\nStrength against strength...\nskill against skill... let us fight!
0x41418	0x5c9	シュタイナー	・・・ぐっ。\n負けんぞぉぉぉっ。\nまっ、まだまだぁぁぁっ。	{STEINER}\n...Guh.\nI will not lose!\nN-not yet, not yet!
0x41418	0x60b		声\n・・・戻って来い、シュタイナー。\n早く・・・我が、元へ・・・早く・・・・・戻って・・・シュタイナァァァァァッ。	...Come back, {STEINER}.\nQuickly... to my side... quickly...\nreturn... Steineeeer!
0x41418	0x686	シュタイナー	マッ、マスター！\n遂に・・・遂に、始まってしまたか。\nシュタイナー\n貴様等の、相手をしている場合ではなくなった。\n・・・勝負はあずけるぞ。	{STEINER}\nM-{MASTER}!\nSo... so it has finally begun.\n{STEINER}\nI have no time to deal with\nyou lot now.\n...Our fight will have to wait.
0x41418	0x736	ウォーリック	待て、シュタイナー。\n・・・いったい、何が！？	{WARRICK}\nWait, {STEINER}.\n...What in the world is happening?
0x41418	0x76b	セス	シュタイナーのマスター！？\nじゃあ、今のは、黒竜　ルード様の声。シュタイナーが戦いを放棄してまで、優先しなくてはならない事。\nセス\n黒竜の身に、何かあったんだわ。	{STEINER}'s {MASTER}?\nThen that was the voice of\n{RUDE}, the {BLACK DRAGON}. For {STEINER}\nto abandon the fight for it...\n{SETH}\nSomething has befallen the\n{BLACK DRAGON}.
0x41972	0x3f	ウォーリック	・・・どうした、ファーニス？\n腹でも痛いのか。	...What's wrong, {FURNIS}?\nStomachache or something?
0x41972	0xdf	ウォーリック	どうした、ファーニス。\nどこか痛いのか！？	What's wrong, {FURNIS}?\nDoes something hurt!?
0x41972	0x108	ファーニス	・・・あれっ！？\nおかしいなぁ。\n体が全然、動かないよぉ。	...Huh!?\nThat's strange.\nMy body won't move at all.
0x41972	0x146	レイナ	・・・様子が変よ。\n体温が異様に下がっている。	...Something's wrong.\nHer body temperature is\nplummeting.
0x41972	0x19f	セス	・・・ええっ。\nわかってる。\n魔神の魔力が、ファーニスに干渉しているのよ。	...Yes. I know.\nThe {DEMON GOD}'s power is\npreying on {FURNIS}.
0x41972	0x1ff	セス	魔神の脅威的に強い魔力が、他の生物に影響を及ぼすの。\n敏感なエルフ族のファーニスには、特にね。\nセス\nこのまま行けば、衰弱して死ぬか、発狂してして死ぬかのどちらかになる。最悪の場合、魔神に体を乗っ取られるわ。\nセス\n私達には、３鎧７の守りがあるけど・・・・・２人は、ここまでよ。	The {DEMON GOD}'s terrible power\naffects all living things.\n{FURNIS}, a sensitive {ELF},\nmost of all.\p{SETH}\nGo on like this and she'll\nwaste away or go mad and die.\nWorst case, the {DEMON GOD}\ntakes her body.\p{SETH}\nWe have the {SHIELD} to guard us...\nbut you two end here.
0x41972	0x2d9	レイナ	ふっ、２人！？\n私はまだ一緒に戦えるわ。\n・・・私は、何ともないのよぉ。\nレイナ\n・・・ねぇ。\nウォーリックも、何とか言ってよぉ。	Wh-what, you two!?\nI can still fight at your side.\n...There's nothing wrong with me.\p{REINA}\n...Hey.\n{WARRICK}, say something too.
0x41972	0x350	セス	今は、まだ大丈夫。\n自分の魔力で、魔神の干渉を防いでいるから。\n・・・でも、この先からは無理ね。	For now it's fine.\nMy own power holds the\n{DEMON GOD}'s reach at bay.\n...But past here, no more.
0x41972	0x3c2	セス	今なら、私とブラフォードの魔法で、送り帰せるわ。\nでもこの先からは、私達にも何が起こるかわからない。\nセス\n帰せるチャンスがあるなら、今よ。\nよく考えて、ウォーリック。	Right now, my magic and\n{BLAFORD}'s can send them back.\nBut past here, no telling\nwhat befalls even us.\p{SETH}\nIf there's a chance to send\nthem home, it's now.\nThink well, {WARRICK}.
0x41972	0x442	ウォーリック	・・・レイナ。\nクラウスで、待っていてくれないか。	{...}{REINA}.\nWill you wait for me\nin {KLAUS}?
