block_off	str_off	speaker	text	english	status
0x66036	0x262	ファーニス	でも、トンネルの向こう側はどうなってるの？	But what's on the far side\nof the tunnel?	
0x66036	0x28a		ウィンダム隊長\n大丈夫だ。\n騎士を２人ずつ交代で行かせている。\n・・・んんっ。\n何だ、君はッ！？	Captain Windom\nIt's fine. I send knights through\ntwo at a time in shifts.\n...Mm. Who are you!?	
0x66036	0x31b		傷だらけの男\nたッ、助けてくれぇ。\n俺は・・・ビボルダーハンターだ。\nビボルダーハンター\n見張りの隙を見て、仲間と洞窟に入ったものの・・・仲間がビボルダーにさらわれちまった。\nビボルダーハンター\n・・・・・俺達に、気付いた騎士が・・・仲間を・・・助けに・・・・・ぐふっ。	Wounded man\nH-help me.\nI'm... a Bivolder Hunter.\pBivolder Hunter\nWe slipped past the guards into\nthe cavern, but a Bivolder\ncarried my partner off.\pBivolder Hunter\nA knight who saw us went to\nsave him... gah.	
0x66036	0x403		ウィンダム隊長\n向こう側の警備は、フラーベとクルークか。・・・くそぉう、ビボルダーめ。\n警備隊、集合ッ！！	Captain Windom\nFar-side guard is Flarbe and\nKruuk. ...Damn that Bivolder.\nGuards, assemble!!	
0x66036	0x4e2		ウィンダム隊長\n洞窟内にハンターが入り込み、フラーベとクルークが、その者達を追って入った。\nこれより、救出行動をとるッ！！\nウィンダム\nボーグル、カイ、ムーアは、緊急警戒体制で待機。\n２時間して戻らねば、城へ連絡しろ。\nすぐ、持場につけッ！！	Captain Windom\nHunters got into the cavern, and\nFlarbe and Kruuk went in after\nthem. Rescue begins now!!\pCaptain Windom\nBorgle, Kai, Moore, stand by\non alert. If we're not back in\ntwo hours, signal the castle.\nTo your posts, now!!	
0x66036	0x5eb		、ダニエル、カーク、ブレイド。洞窟に入るぞ。\n油断するなッ、行くぞッ！！	Daniel, Kirk, Blade.\nWe're going into the cavern.\nStay sharp, move out!!	
0x66036	0x6dd	ファーニス	・・・凄い手際の良さ！\nみんな、いなくなっちゃった。	...Such efficiency!\nEveryone's gone already.	
0x66036	0x713	レイナ	私達も行った方がいいわね。\nビボルダーを召喚できる生物がいるなら騎士達だけでは危険よ。	We'd better go too.\nIf something can summon Bivolders,\nthe knights alone are in danger.	
0x66036	0x75e	ファーニス	ああッ！！\n扉、閉まってるよ。	Aah!!\nThe door's shut.	
0x665d8	0x15		騎士　ボーグル\nここの眺めは最高だろ。\n今日は天気がいいからジークがよく見えるぜ。	Knight Borgle\nBest view around, isn't it.\nClear skies today, so you can\nsee Zeke real well.	
0x665d8	0x4e		騎士　ボーグル\n俺はここの見張りが１番好きさっ。\n下界を見ているみたいで、最高の気分になれるんだ。	Knight Borgle\nThis watch post is my favorite.\nLooking down on the world below,\nthere's no better feeling.	
0x665d8	0x8d		騎士　ボーグル\nすまない！\n今、忙しいんだ。	Knight Borgle\nSorry!\nI'm busy right now.	
0x665d8	0xac		騎士　ボーグル\n君達のおかげで、みんな助かったよ。\n本当にありがとう。	Knight Borgle\nThanks to you, everyone's safe.\nTruly, thank you.	
0x665d8	0xde		騎士　カイ\n俺達、警備隊員って騎士の道徳って性に合わないんだよ。\n騎士　愚連隊なんだよな。	Knight Kai\nWe guards don't fit that knightly\ncode of honor stuff.\nWe're more of a knightly rabble.	
0x665d8	0x121		騎士　カイ\n今は警戒体制だ。\n君達は部屋の隠れていた方がいい。	Knight Kai\nWe're on alert now.\nYou'd best stay hidden in your room.	
0x665d8	0x150		騎士　カイ\nふぁぁぁあ、眠いなぁ。\nもうちょっとで交代だ。\n交代したら昼寝でもしよっと。	Knight Kai\nHaaah, so sleepy.\nShift change is almost here.\nOnce I'm off, I'll take a nap.	
0x665d8	0x194		騎士　ムーア\nここの隊長は、みんなからオヤジさんって呼ばれてるんだ。\nちょっとガンコだけど、砦のみんなは信頼してるんだ。	Knight Moore\nEveryone calls our captain Pops.\nHe's a bit stubborn, but the\nwhole fort trusts him.	
0x665d8	0x1db		騎士　ムーア\nみんな。\n無事に戻って来てくれッ。	Knight Moore\nEveryone.\nCome back safe!	
0x665d8	0x1fe		騎士　ムーア\n旅は面白いかい？\n騎士の仕事も、とっても面白いぜ。	Knight Moore\nIs the journey fun?\nKnight's work is great fun too.	
0x665d8	0x23e		交代は、まだだろ・・・もうちょっと寝かせて。	It's not shift change yet...\nLet me sleep a little more.	
0x665d8	0x26c		へへっ。\nあん時はありがとうな。\nなぁぁぁに。\nこんな怪我、すぐ治るぜ。	Heh.\nThanks for back then.\nAh, it's nothing.\nA wound like this heals fast.	
0x665d8	0x2a2		ふぁぁぁぁぁぁあ。\n眠い、眠い。	Yaaawwwn.\nSo sleepy, so sleepy.	
0x665d8	0x2d0		騎士　ダニエル\n・・・・・・・ありがとう。	Knight Daniel\n.{...}..Thank you.	
0x665d8	0x2ee		騎士　カーク\nダニエルは無口なんだよ。\nでも悪気はないんだぜ。	Knight Kirk\nDaniel's a quiet one.\nBut he means no harm.	
0x665d8	0x31d		騎士　カーク\nあんた達のおかげで助かったよ。\nありがとう。	Knight Kirk\nYou saved us. Thank you.	
0x665d8	0x33e		騎士　カーク\n旅の成功を祈ってるぜ。	Knight Kirk\nI wish you luck on your journey.	
0x665d8	0x35e		騎士　ブレイド\nここの連中は堅苦しい騎士の礼儀ってのが駄目で、この砦に志願するんだ。\nベイグ王はそんなの気にはしないって言うけど、マーシーさんがうるさいんだ。	Knight Blade\nThe folks here can't stand the stiff\nknightly manners, so they volunteer\nfor this fort.\nKing Veig says he doesn't mind,\nbut Marcy won't let it slide.	
0x665d8	0x3c2		騎士　ブレイド\n君達には、何てお礼をいったらいいのか。いつでも遊びに来いよ。	Knight Blade\nI don't know how to thank you.\nCome visit anytime.	
0x665d8	0x3fd		ウィンダム隊長\n私がこの砦の警備隊長、ウィンダムだ。\nここの問題はここで解決する。\nこれが私の方針だ。	Captain Windham\nI'm Windham, captain of this fort's\nguard.\nWe solve our problems here,\nourselves.\nThat's my policy.	
0x665d8	0x44e		ウィンダム隊長\nウォーリック、ライド。\nここで騎士にならないか？\nお前達なら立派な騎士になれる。	Captain Windham\n{WARRICK}, {RIDE}.\nWhy not become knights here?\nYou'd both make fine ones.	
0x665d8	0x486		ウィンダム隊長\nおおっ、お前達か。\n今度、一緒の酒でも飲もう。\n・・・おごらせてもらうぞ。	Captain Windham\nOho, it's you.\nLet's drink together sometime.\n...My treat, of course.	
0x665d8	0x4d2		ハンター　ロマーク\n・・・みんな、すまない！	Hunter Romark\n...Forgive me, everyone!	
0x665d8	0x4fd		騎士の声\nダニエルがやられた。\n助けをッ。	Knight's Voice\nDaniel's down.\nGet help!	
0x665d8	0x529		騎士の声\n正面に３匹。\n後ろに５匹いるぞ。	Knight's Voice\nThree out front.\nFive at our backs.	
0x665d8	0x577		騎士の声\n魔法を使わせるな。\n叩っ斬れぇぇぇっ。	Knight's Voice\nDon't let them cast.\nCut them down!	
0x665d8	0x5ad	ウォーリック	近いか、ファーニス！？	Are we close, {FURNIS}?	
0x665d8	0x5c9	ファーニス	全然、わかんない。\n・・・でも気配は感じないよ。	I can't tell at all.\n...But I sense nothing nearby.	
0x665d8	0x60e		騎士の声\nみんな固まれぇ。\n散らばるな。	Knight's Voice\nEveryone close up!\nDon't scatter.	
0x665d8	0x632		騎士の声\nぞろぞろ出て来る。\nヤバイぞッ。	Knight's Voice\nThey keep pouring out.\nThis is bad!	
0x665d8	0x67b		騎士の声\nどわぁぁぁぁぁッ。\nくたばれぇ。	Knight's Voice\nDwaaaaah!\nDie!	
0x665d8	0x6a2	ファーニス	かなり近いよ、ウォーリック。\nきっとこの奥だよ。	They're very close, {WARRICK}.\nThey must be just ahead.	
0x665d8	0x6d7		騎士の声\n奴を追い詰めだぞ。\nカーマイ	Knight's Voice\nWe've got him cornered.\nKarmai	
0x665d8	0x6f7		、ぬかるなぁ。	, don't slip up.	
0x665d8	0x70d		騎士の声\n隊長、危ないッ！\nどッ、どわぁぁぁぁぁッ。	Knight's Voice\nCaptain, look out!\nD-dwaaaaah!	
0x665d8	0x75b		やの声\nカッ、カーマイ	Spear Voice\nK-Karmai	
0x665d8	0x772		！\n・・・おのれぇぇぇッ。	!\n...damn you all!	
0x665d8	0x793	ウォーリック	今のはウィンダム隊長の声。\n・・・急ぐぞッ。	That was Captain Windam's voice.\n...Hurry!	
0x66b59	0x8		［ウォーリック］\nブージ・・・どうしたんだ？	{WARRICK}\n{BOOJ}{...} what is it?	
0x66b59	0x31		［ブージ］\n静かに！\n大気中に妙な魔力を感じる。	{BOOJ}\nQuiet!\nI sense a strange magic in the air.	
0x66b59	0x60		［ブージ］\nこの感じ・・・まさかとは思うが。	{BOOJ}\nThis feeling... it can't be.	
0x66b59	0x8b		［ブージ］\n・・・あそこだ、ウォーリックッ！	{BOOJ}\n...There, {WARRICK}!	
0x66b59	0xb1		［ウォーリック］\n何だ、あれ？	{WARRICK}\nWhat is that?	
0x66b59	0xe4		まさか、神官竜に取り付ける奴がいるとは・・・。	I never thought anything could\npossess a {PRIEST DRAGON}{...}	
0x66b59	0x10d		［ブージ］\nこいつはやっかいだぞ。\n奴は、他の生物に寄生して成長するデーモ	{BOOJ}\nThis one is trouble.\nIt's a {DEMON} that grows by\nfeeding on other creatures	
0x66b59	0x147		だ。\n［ブージ］\n寄生している間は宿主を自由に操り、宿主の能力を吸収して成長する。\n［ブージ］\n成長しきると、ああやって背中をブチ抜いて出て来るんだ。	as a parasite.\n\p{BOOJ}\nWhile latched on, it controls its\nhost and absorbs its power to grow.\n\p{BOOJ}\nOnce fully grown, it bursts\nout of the host's back like that.	
0x66b59	0x1c0		［ウォーリック］\nじゃあ、奴は神官竜の力を手に入れたのか？	{WARRICK}\nSo it took the {PRIEST DRAGON}'s\npower for its own?	
0x66b59	0x1ef		［ブージ］\nそういう事だ。\n幼生の時に魔力で寄生するのだが、どんな強い奴でもオーガやキメラが精一杯。\n［ブージ］\n強い魔力で守られている竜に寄生した例など、聞いた事がない。	{BOOJ}\nExactly.\nIt latches on as a larva, but the\nbest it manages is an ogre or {CHIMERA}\n.\n\p{BOOJ}\nI've never heard of one feeding on\na dragon guarded by such strong\nmagic.	
0x66b59	0x276		［ウォーリック］\nどうする、ブージ。\n出て来たばかりだから、体が自由に動かないみたいだぞ。\n［ウォーリック］\nこの場で殺しておくか？	{WARRICK}\nWhat do we do, {BOOJ}?\nIt just emerged, so its body\ndoesn't seem to move freely yet.\n\p{WARRICK}\nShould we kill it here and now?	
0x66b59	0x2da		［ブージ］\n馬鹿を言うな。\n奴は、神官竜の力を持っているんだ。\nうかつに手は出せんぞ。	{BOOJ}\nDon't be a fool.\nIt holds a {PRIEST DRAGON}'s power.\nWe can't act carelessly.	
0x66b59	0x321		［ブージ］\n・・・やばいっ！\n伏せるんだ、ウォーリック。	{BOOJ}\nThis is bad!\nGet down, {WARRICK}.	
0x66b59	0x351		［ウォーリック］\n・・・行ったみたいだぞ。	{WARRICK}\nLooks like... it's gone.	
0x66b59	0x376		［ブージ］\nああ。\nとにかく１度、村に帰ろう。	{BOOJ}\nYeah.\nLet's head back to the village for\nnow.	
0x66daa	0x1a	ウォーリック	ブレイス団長ッ。	Commander {BRACE}!	
0x66daa	0x4a		ブレイス団長\nウォーリック殿か！\n助太刀無用。\n・・・こ奴は、ワシが倒す。	Commander Breis\nIs that you, {WARRICK}?\nI need no aid.\n...This one is mine to fell.	
0x66daa	0x93	ウォーリック	・・・しかし、ブレイス団長。	...But Commander Breis.	
0x66daa	0xaf		ブレイス団長\n・・・ウォーリック殿。\nワシに、やらせてくれ。	Commander Breis\n{...}{WARRICK}.\nLet me be the one to do this.	
0x66daa	0xe9		ブレイス団長\n・・・ワシは何１つも守れんかった。王も、妃も、城も、部下達も。\nしかし今度は守ってみせるッ！\nこ奴を倒して守ってみせるのじゃ。	Commander Breis\n...I could not protect a single\nthing.\nNot the king, the queen, the castle,\nnor my own men.\nBut this time I will protect them!\nI will slay this beast and shield\nthem.	
0x66daa	0x16b	ビアガン	御主の身体で拙者と勝負とは笑止。\n人間の寿命は短い。\n今のうちに立ち去るがよい。\n拙者が望むのは強者との闘いのみ。	You would face me in that frail body?\nLaughable. Human lives are short.\nLeave now while you still can.\nI crave only battle with the strong.	
0x66daa	0x1d6		ブレイス団長\n・・・フッ。\nワシは引かぬ。\nこのブレイス、どんな敵が現れようと後ろは見せんわぁ。	Commander Breis\n...Heh.\nI will not retreat.\nNo matter what foe stands before me,\nBreis shows no man his back.	
0x66daa	0x21e	ビアガン	・・・敵ながらアッパレな騎士道精神。このビアガン、全力をもって御相手いたす。	...A foe, yet such noble knightly\nspirit.\nThis {BIAGAN} will face you\nwith all my strength.	
0x66daa	0x263		ブレイス団長\n・・・いざッ。	Commander Breis\n...Have at you!	
0x66daa	0x280	ビアガン	勝負ッ。	A duel!	
0x66daa	0x2a4		ブレイス団長\nぬあぁぁぁぁぁぁぁぁッ。	Commander Breis\n{AAAAAAH}!	
0x66daa	0x2c0	ビアガン	ぬむふぉふぉふぉぉぉッ。	Numufofofofooo!	
0x66daa	0x39b	ビアガン	・・・ぐふぁ！？\n一騎討ちで、このビアガンに手傷を負わせるとは。\nビアガン\n・・・ブレイスとか言ったな。\n貴様の名、生涯忘れぬであろう。	...Gufah!?\nTo wound this {BIAGAN}\nin single combat...\p{BIAGAN}\n...Breis, was it?\nI will never forget your name\nso long as I live.	
0x66daa	0x40f	ウォーリック	ブッ、ブレイス団長ォォォッ！	C-Commander Braaace!	
0x66daa	0x432	ビアガン	次は貴様等か。\n傭兵の様だが名を聞こう。	You are next, then.\nMercenaries, by the look of you.\nGive me your names.	
0x66daa	0x464	ウォーリック	・・・ウォーリック。	...{WARRICK}.	
0x66daa	0x485	ライド	・・・ライド。	...{RIDE}.	
0x66daa	0x4a4	レイナ	・・・レイナ。	...{REINA}.	
0x66daa	0x4c3	ファーニス	・・・ファーニスだッ。	...{FURNIS}!	
0x66daa	0x4e4	ビアガン	我こそはクーレイア魔神軍、第１軍、軍団長ビアガン。\nいざ、尋常に勝負！	I am {BIAGAN}, commander of the\nFirst Army of the {KULEIA} {DEMON}\nGOD legions.\nCome, face me in honest battle!	
0x66daa	0x54c	ビアガン	なかなかやるなッ。\nしかし、その腕でこのビアガンは倒せぬぞッ。\n・・・むむッ！？	Not bad at all!\nBut your skill will never be\nenough to bring down {BIAGAN}.\n...Mmh!?	
0x66daa	0x59d	レイナ	大気中の魔力が渦を捲き始めた。\nこれは、召喚呪文の時に使われる魔法障壁！	The magic in the air is\nstarting to swirl.\nThat is a barrier used when a\nsummoning spell is cast!	
0x66daa	0x5f0	ビアガン	・・・カームか！？\nやめろカーム。\n敵に後ろを見せろと言うのか。\nビアガン\n・・・ぬううッ。\n貴様達、勝負は御預けだ。\n今度会う時こそ雌雄を決しようぞ。	{...}{CALM}, is it!?\nStop it, {CALM}.\nWould you have me turn my back\non a foe?\p{BIAGAN}\n...Nnngh.\nYour fight will have to wait.\nNext time we meet, we settle\nwho is the stronger.	
0x66daa	0x6a5	ウォーリック	・・・テレポートしたのか？	...Did they teleport away?	
0x66daa	0x6d2	セシリア	・・・ブレイスッ！	...{BRACE}!	
0x672f2	0xe		ジェシカ\nいらっしゃいませ。	Jessica\nWelcome.	
0x672f2	0x28		何を、お求めでしょう？	What can I get for you?	
0x672f2	0x3f	・品物を見せて。	・話をしよう。\n・持物を売ります。\n・お店を出よう。	・Let's talk.\n・Sell items.\n・Leave the shop.	
0x672f2	0x72	レイナ	買物は、また後にするわ。	I'll do my shopping later.	
0x672f2	0x95	レイナ	今は、持ち合わせがないの。	I'm a bit short on coin right now.	
0x672f2	0xb6		ジェシカ\nライランドの重装騎兵達って、瞬間移動の魔法で来たそうよ。\nあんな大人数をテレポートできるなんて、凄い魔導士もいたもんね。	Jessica\nThey say {RYLAND}'s heavy cavalry\ncame by teleport magic.\nMoving that many men at once...\nwhat an incredible mage that was.	
0x672f2	0x109		ジェシカ\n私の所みたいな商売が、ない世界になればいいのにね。\n戦争も終った事だし、これから私もお城に御手伝いに行こっと。	Jessica\nI wish the world had no need\nfor a trade like mine.\nThe war's over now, so I think\nI'll go help out at the castle.	
0x672f2	0x161		ジェシカ\nこのお店では、６割で引取らせていただいています。	Jessica\nThis shop buys back goods\nat sixty percent of value.	
0x672f2	0x19e	レイナ	今回はやめておくわ。	Not this time.	
0x672f2	0x1b6		ジェシカ\nありがとうございました。	Jessica\nThank you kindly.	
0x672f2	0x1c8		ジェシカ\nこれは大型の３剣７で、両手持ちよ。\n３盾７が持てないぶん防御力は落ちるけど、３剣７では最高の攻撃力を持っているわ。使いこなすのが大変だけど、冒険者にはとっても人気があるわよ。	Jessica\nThis is a large two-handed sword.\nWithout a free hand for a shield\nits defense is lower, but no sword\nhits harder. It's tough to master,\nyet adventurers love it.	
0x672f2	0x25a	レイナ	凄い３剣７ね。\n刃渡り２メートル近いんじゃない？	Quite a sword.\nThe blade's near two meters, isn't\nit?	
0x672f2	0x28d	ファーニス	ライドの３剣７も、この種類だね。	Ride's sword is this kind too.	
0x672f2	0x2ac		ジェシカ\nエストックは刃の無い３剣７で、刀身が固い針の様になっているの。\n突き刺し専用の武器よ。\nこれなら厚いプレートメイルだって、簡単に貫通できるわよ。	Jessica\nAn estoc is a bladeless sword,\nits body like a stiff needle.\nIt's made purely for thrusting.\nIt punches through thick plate\nmail with ease.	
0x672f2	0x32e	レイナ	変わった武器もあるものね。	What an odd weapon.	
0x672f2	0x354	ファーニス	蜂の一刺しソードと呼ぼう。	Let's call it the bee-sting sword.	
0x672f2	0x377		ジェシカ\nピロムというのは３槍７の一種で、穂先から柄の中ほどまで金属でできているのが特徴よ。\nこの３槍７は投げて使う事もできるんだけど、投げる人はまずいないね。	Jessica\nThe {PIROM} is a kind of spear,\nmetal from the tip down to the\nmiddle of the shaft.\nYou can throw this spear, but\nhardly anyone ever does.	
0x672f2	0x3f3	レイナ	投げたら丸腰になっちゃうのね。	Throw it and you're left bare-handed.	
0x672f2	0x41b	ファーニス	なんか、重そうな３槍７だね。	Looks like a heavy spear.	
0x672f2	0x438		ジェシカ\nこれは、鎚矛って呼ばれる物よ。\n金属でできている柄の先に、鍔が付いているの。\nその打撃力は３鎧７の上からでも骨を砕く程よ。\n３剣７の補助的武器として買う人が多いわ。	Jessica\nThis is called a mace.\nA guard sits at the tip of its\nmetal shaft.\nIt can crush bone right through\narmor.\nMany buy it to back up a sword.	
0x672f2	0x4cd	ファーニス	こんなので殴られたくないわ。	I'd hate to be hit by that.	
0x672f2	0x4f2	レイナ	流血を嫌う僧侶達が使う武器ね。	A weapon for priests who shun\nbloodshed.	
0x672f2	0x524	ファーニス	でも、これで殴られる方がむごいと思うんだけど。	But getting clubbed by this\nseems even crueler to me.	
0x672f2	0x54d		ジェシカ\nこれは大型の鎚矛で両手持ちの武器よ。長い柄の先に、スパイク付きのコブが付いているの。\nこれを振り回すには相当の筋力が必要ね。	Jessica\nThis is a large two-handed mace.\nA spiked knob sits at the end of\nits long shaft.\nSwinging it takes real strength.	
0x672f2	0x5cf	レイナ	トゲトゲがあって、あんまりカッコいい武器じゃないわね。	All those spikes... not a very\ngood-looking weapon, is it?	
0x672f2	0x602	ファーニス	棒の先に、ウニが付いてるみたいね。	Looks like a sea urchin stuck\non the end of a pole.	
0x672f2	0x629		ジック　じいさん\nワシの息子は神官戦士として城に奉公しとった。\nじゃが、死んでしもうた。\nジック\n王も死んでしもうた。\nセルーシュはどうなるんじゃ。	Old Man Zick\nMy son served at the castle as a\nholy warrior. But he's gone now.\pZICK\nThe king is gone too.\nWhat will become of {SERUSH}?	
0x672f2	0x683		ジック　じいさん\nブレイス団長はたいした御方じゃ。\n生き残った聖騎士をよく引っ張ってなさる。ワシもあと１０年若ければ御一緒に戦うのじゃが。	Old Man Zick\nCommander {BREI} is a fine man.\nHe rallies the surviving\n{PALADINS} so well. If I were ten\nyears younger, I'd fight at his\nside.	
0x672f2	0x6d9		ジック　じいさん\nこれで、死んだ息子もむくわれるじゃろうて。	Old Man Zick\nNow my dead son can rest in\npeace at last.	
0x672f2	0x701		スージー\nジークからは、バーナー王子が。\nライランドからは、グリーク王がじきじきに来られています。	Suzie\nPrince Berner comes from {ZEKE}.\nKing {GREEK} of {RYLAND} comes in\nperson as well.	
0x672f2	0x732		スージー\n魔物は去りました。\nセルーシュ王国に平和が戻る様、祈りましょう。	Suzie\nThe MONSTERs are gone.\nLet us pray peace returns to\n{SERUSH KINGDOM}.	
0x672f2	0x75d		スージー\n私にできる事があれば、セシリア姫様の御手伝いがしたいですね。	Suzie\nIf there's anything I can do,\nI'd love to help Princess\n{CECILIA}.	
0x6784b	0x12		いらっしゃい。\nうちなら何でも揃ってるよ。	Welcome.\nWe've got everything you need.	
0x6784b	0x38		何を、探してるのかな？	What are you looking for?	
0x6784b	0x4f	・品物を見せて。	・話をしよう。\n・持物を売ります。\n・お店を出よう。	{・LET'S TALK.}\n{・SELL ITEMS.}\n・Leave The {SHOP}.	
0x6784b	0x84	レイナ	もう、欲しい物はないわ。	There's nothing more I want.	
0x6784b	0xa6	レイナ	お金が足りないわ。\n節約して生活していかなきゃ。	I don't have enough money.\nWe'll have to live frugally.	
0x6784b	0xdd		この街から北に戦場のメインキャンプがある。\nでも、その北のセルーシュ城には近づかない方がいいよ。	North of this town lies the\nbattlefield's {MAIN CAMP}.\nBut you'd best not go near\n{SERUSH} Castle further north.	
0x6784b	0x11c		セルーシュは１からやり直しだね。でも、セシリア姫ならいい国ができそうだ。	{SERUSH} starts over from scratch.\nBut with {CECILIA}, it could\nbecome a fine kingdom.	
0x6784b	0x14f		このお店では、四割で引取らせていただいています。	At this shop, we buy goods\nback at forty percent.	
0x6784b	0x187	レイナ	また、今度の機会にするわ。	I'll wait for another time.	
0x6784b	0x1aa		ありがとうございました。	Thank you kindly.	
0x6784b	0x1bc		これは下が山型になっている縦長の３盾７で、下方からの攻撃を受け止めやすくしてるんだ。\n馬に乗る騎士達がよく使う３盾７だよ。\n使いやすいし、防御力も高い優れ物だ。	This is a tall shield with a\npeaked base, made to fend off\nblows from below.\nKnights on horseback favor it.\nEasy to use, and well armored.	
0x6784b	0x240	レイナ	なかなかカッコいい３盾７ね。\nウォーリック、似合いそうよ。	Quite the dashing shield.\n{WARRICK} would suit it well.	
0x6784b	0x272	レイナ	今、ウォーリックの使っている盾と同じね。	Same as the shield {WARRICK} uses now.	
0x6784b	0x2a0	ファーニス	カッコいいね。	Looks cool.	
0x6784b	0x2bc		これはヒーターシールドを縦長に伸ばした大型の３盾７だ。\n防御面積がかなり広くなってるだろ。でも、その分重くなって動きを阻害されやすいから、慎重に使ってくれ。	This is a big shield, a heater\nstretched long. The defense area\nis quite wide. But it's heavier\nand slows you down, so use it\nwith care.	
0x6784b	0x33b	レイナ	ちょっと値段が高いわね。	The price is a bit steep.	
0x6784b	0x360	ファーニス	カイトって、凧の事だね。	A kite, like the flying kind?	
0x6784b	0x38b		これは３センチほどの鱗型の金属片を、レザーアーマーに鋲で止めた物なんだ。リングメイルとかに比べて金属部分がしっかりしているから防御力も高いし、運動性を損なう事もないよ。	These are scales of metal, about\nthree centimeters, riveted onto\nleather armor. The metal holds\nbetter than ring mail, so it's\nhigh defense without losing\nmobility.	
0x6784b	0x414	レイナ	スケイルって、鱗って意味ね。	Scale means fish scales, right?	
0x6784b	0x443	ファーニス	なんか、お魚みたいだね。\nデザイ	Kind of like a fish.\nThe design	
0x6784b	0x460		もキレイだし、いいなぁ。	is pretty too. I like it.	
0x6784b	0x47c		これはレザーアーマーに、小さな長方形の金属板を両端で固定した３鎧７だ。\nスケイルメイルに似ているけど、こっちの方が防御力は断然高いよ。\nただ、金属板の両側を止めているから、運動性はかなり落ちるね。	This armor has small rectangular\nplates fixed at both ends onto\nleather. It's like scale mail,\nbut the defense is far higher.\nStill, the plates are pinned on\nboth sides, so mobility drops a\nlot.	
0x6784b	0x51b	レイナ	動きずらそうね。\nスケイルメイルの方が、いい様な気がするわ。	Looks hard to move in.\nScale mail seems better to me.	
0x6784b	0x558	ファーニス	ラメラーって、板って意味なの？	Lamellar means plate, does it?	
0x6784b	0x583		こいつだけは買っときな。\n金属製リングを鎖状に編み合わせて造ったんだが、なんせ手が込んでいるんだよ。\nだから値段は高いよぉ。\nお勧め品だから絶対買っときなぁ。	Buy this one, at least.\nIt's metal rings woven into a chain\nmesh -- real intricate work.\nThat's why it's pricey.\nIt's my top pick, so buy it for sure.	
0x6784b	0x603	レイナ	コレ、買っておきましょうよぉ。	Let's go ahead and buy this one!	
0x6784b	0x62b	ファーニス	私も着れるんだね。\nファーニス、ラッキー。	I can wear it too.\nLucky me, {FURNIS}.	
0x6784b	0x65a		これは全身を板金で包む３鎧７で、完壁って言っていいほどの防御力を持っている。\n関節も工夫されてるし、最高の品だよ。デザイ	This wraps the whole body in plate,\nwith defense you could call perfect.\nThe joints are clever too -- the\nfinest item there is. The desig	
0x6784b	0x6b2		も豊富だし、今買うとサイズ直しは無料です。	ns are plentiful too, and buy now\nand resizing is free.	
0x6784b	0x6ea	レイナ	装飾も、キレイねぇ。\nウォーリックに似合いそうね。	The trim is lovely too.\nIt'd suit {WARRICK}.	
0x6784b	0x71b	レイナ	ウォーリックの着ているのと同じね。	Same as the one {WARRICK} wears.	
0x6784b	0x740	ファーニス	いろんなデザイ	So many desig	
0x6784b	0x751		があってキレイね。ウォーリック、これなんかいいんじゃん。	ns, all lovely. {WARRICK}, one\nlike this would be nice, huh.	
0x67d4a	0x1a		ライトにようこそ。\n良い品がたくさん揃っているわよ。	Welcome to Light.\nWe've got plenty of fine wares.	
0x67d4a	0x49		いかがいたします？	What can I do for you?	
0x67d4a	0x5d	・品物を見せて。	・話をしよう。\n・持物を売ります。\n・瞬間移動したい。\n・お店を出よう。	・Show your wares.\n・Let's talk.\n・Sell items.\n・Teleport.\n・Leave the shop.	
0x67d4a	0x93	レイナ	また後にするわ。	Maybe later.	
0x67d4a	0xb0	レイナ	持ち合わせがないわ。	I don't have enough on me.	
0x67d4a	0xd1		ラミーカ\nこの頃、魔道士の数がめっきり減ったわ。\n貴方のような魔道士に合うとホッとするわね。	Ramica\nMages have grown so few these days.\nMeeting one like you sets me at ease.	
0x67d4a	0x11f		ラミーカ\nこの先、貴方達の旅が良い旅である事を祈っているわ。	Ramica\nI pray the road ahead\nbrings you a good journey.	
0x67d4a	0x150		ラミーカ\nうちは４割で引取るわ。	Ramica\nI buy back at forty percent.	
0x67d4a	0x17f	レイナ	やっぱり、もうちょっと使ってからにする。	I'll hold onto it a bit longer.	
0x67d4a	0x1a3		ラミーカ\nシルバーホーン地方は、精霊力が乱れていて魔力が届かないの。\nクラウスかジークにしか送れないわよ。	Ramica\nIn the {SILVERHORN} region the spirit\nforce is in chaos and magic won't\nreach. I can only send you to\n{KLAUS} or {ZEKE}.	
0x67d4a	0x1ec		ラミーカ\n５００ダインだけど、どうする？	Ramica\nIt'll cost 500 {DYNE}. What say you?	
0x67d4a	0x20a		・クラウスの村に行く。\n・ジーク王国に行く。\n・やめておく。	・Go to {KLAUS VILLAGE}.\n・Go to {ZEKE KINGDOM}.\n・Never mind.	
0x67d4a	0x23a		ラミーカ\nじゃあ、始めるわよ。\nラミーカ\n天地の皇王の名において、我、虚空の門を開かんっ。\nテレポート！	Ramica\nAll right, here we go.\pRAMICA\nIn the name of the Pope of the\nHeavens and Earth, I open the\ngate of the void.\nTeleport!	
0x67d4a	0x2c1		ラミーカ\nありがとうございました。	Ramica\nThank you kindly.	
